Proveedor,Factura,Fecha,Descripcion_original,Cantidad,Precio_unitario,Total_linea,PDF_fuente,Linea_id,Material_homologado,Familia,Tipo_registro,Presentacion,Etapas_aplicables,Relevancia,Confianza_homologacion,Casa3_regla_23mar,Kg_por_unidad,Precio_por_kg
FERRETERIA EPA S.A.,400090010000018431,2026-04-08,TUBO EMT 12 UL C107 MM,1.0,1695.95,1695.95,Comprobante_Electronico_3101354271_00400090010000018431.PDF,1726,Accesorio eléctrico EMT,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400090010000018431,2026-04-08,TUBO CONDUIT PVC TIPO A 34X3 M UL,3.0,1305.91,3917.7300000000005,Comprobante_Electronico_3101354271_00400090010000018431.PDF,1727,Conduit / accesorio,Electricidad,Material permanente,Pieza 3 m,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400090010000018431,2026-04-08,CONECTOR EMT PRESION 34 UL,1.0,254.87,254.87,Comprobante_Electronico_3101354271_00400090010000018431.PDF,1728,Accesorio eléctrico EMT,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400090010000018431,2026-04-08,SEMIDURO 23X72X3360 MM 1X3,40.0,1278.68,51147.200000000004,Comprobante_Electronico_3101354271_00400090010000018431.PDF,1729,Semiduro madera,Madera,Consumible de obra,Unidad,Formaleta|Carpintería,4,Alta,No,,
FERRETERIA EPA S.A.,400090010000018431,2026-04-08,SOPLETE ENCENDEDOR ELECTRICO,1.0,5792.23,5792.23,Comprobante_Electronico_3101354271_00400090010000018431.PDF,1730,Accesorio eléctrico (genérico),Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Media,No,,
FERRETERIA EPA S.A.,400090010000018431,2026-04-08,CILINDRO GAS BUTANO RED POWER 220 G,1.0,1137.6,1137.6,Comprobante_Electronico_3101354271_00400090010000018431.PDF,1731,Gas butano,Consumibles,Consumible de obra,Unidad,Múltiples etapas,4,Alta,No,,
FERRETERIA EPA S.A.,400090010000018431,2026-04-08,TUBO PVC SDR50 3 X 6 METROS BLANCO,3.0,6499.47,19498.41,Comprobante_Electronico_3101354271_00400090010000018431.PDF,1732,Tubería PVC / CPVC,Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Alta,No,,
FERRETERIA EPA S.A.,400090010000018431,2026-04-08,TUBO PVC SDR50 1 12 X 6 M,2.0,4158.64,8317.28,Comprobante_Electronico_3101354271_00400090010000018431.PDF,1733,PVC sanitario 2 in x 6 m,Plomería sanitaria,Material permanente,Pieza 6 m,Instalación sanitaria,2,Alta,No,,
FERRETERIA EPA S.A.,400090010000018431,2026-04-08,PEGAMENTO PVCCPVC 14 GAL WETDRY LANCO,1.0,8745.28,8745.28,Comprobante_Electronico_3101354271_00400090010000018431.PDF,1734,Pegamento PVC,Plomería,Consumible de obra,Envase 14 gal,Instalaciones hidrosanitarias,2,Alta,No,,
FERRETERIA EPA S.A.,400090010000018431,2026-04-08,CODO PVC SANIT PD SDR325 90 X 1 12,6.0,421.14,2526.84,Comprobante_Electronico_3101354271_00400090010000018431.PDF,1735,Accesorio PVC sanitario,Plomería sanitaria,Material permanente,Unidad,Instalación sanitaria,2,Alta,No,,
FERRETERIA EPA S.A.,400090010000018431,2026-04-08,CODO PVC SANITARIO PD SDR325 90 X 3,2.0,1278.92,2557.84,Comprobante_Electronico_3101354271_00400090010000018431.PDF,1736,Accesorio PVC sanitario,Plomería sanitaria,Material permanente,Unidad,Instalación sanitaria,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000066548,2026-04-09,Flanger flexible 3,1.0,3900.88,3900.88,Comprobante_Electronico_3101354271_00400055010000066548.PDF,1737,Brida / flange sanitario,Plomería sanitaria,Material permanente,Unidad,Instalación sanitaria,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000066548,2026-04-09,Bondex plus 25 kg,15.0,4346.02,65190.3,Comprobante_Electronico_3101354271_00400055010000066548.PDF,1738,Bondex Plus 25 kg,Adhesivos cerámicos,Material permanente,Saco/bolsa 25 kg,Pisos y enchapes,2,Alta,No,25.0,173.8408
FERRETERIA EPA S.A.,400055010000066610,2026-04-10,Gancho vertical pa,1.0,3623.01,3623.01,Comprobante_Electronico_3101354271_00400055010000066610.PDF,1739,Riel / soporte mobiliario,Carpintería y mobiliario,Material permanente,Unidad,Mobiliario,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000066610,2026-04-10,Duretan 2 blnco 30,1.0,5910.62,5910.62,Comprobante_Electronico_3101354271_00400055010000066610.PDF,1740,Duretan / sellador juntas,Selladores,Consumible de obra,Unidad,Acabados,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000066610,2026-04-10,Block 15x20x40 pc-,40.0,456.64,18265.6,Comprobante_Electronico_3101354271_00400055010000066610.PDF,1741,Block concreto 15x20x40,Mampostería,Material permanente,Unidad 15x20x40 cm,Mampostería,1,Alta,Sí,,
FERRETERIA EPA S.A.,400090010000018564,2026-04-10,SEMIDURO 23X297X3360MM 1X12 FJ,25.0,5411.19,135279.75,Comprobante_Electronico_3101354271_00400090010000018564.PDF,1742,Semiduro madera,Madera,Consumible de obra,Unidad,Formaleta|Carpintería,4,Alta,No,,
FERRETERIA EPA S.A.,500042010000034299,2026-04-13,Lija agua 120 3m,1.0,350.44,350.44,Comprobante_Electronico_3101354271_00500042010000034299.PDF,1743,Lija,Pintura y acabados,Consumible de obra,Unidad,Acabados,4,Alta,No,,
FERRETERIA EPA S.A.,500042010000034299,2026-04-13,Lija agua 180 3m,1.0,322.12,322.12,Comprobante_Electronico_3101354271_00500042010000034299.PDF,1744,Lija,Pintura y acabados,Consumible de obra,Unidad,Acabados,4,Alta,No,,
FERRETERIA EPA S.A.,500042010000034299,2026-04-13,Lija agua 220 3m,1.0,304.42,304.42,Comprobante_Electronico_3101354271_00500042010000034299.PDF,1745,Lija,Pintura y acabados,Consumible de obra,Unidad,Acabados,4,Alta,No,,
FERRETERIA EPA S.A.,400090010000018762,2026-04-14,ARENA CORRIENTE DE TAJO M3,3.0,14270.52,42811.56,Comprobante_Electronico_3101354271_00400090010000018762.PDF,1746,Arena,Agregados,Material permanente,m³,Cimentación|Estructura|Mampostería|Contrapiso,1,Alta,Sí,,
FERRETERIA EPA S.A.,400090010000018764,2026-04-14,PIEDRA CUARTILLA DE RIO M3,3.0,13883.67,41651.01,Comprobante_Electronico_3101354271_00400090010000018764.PDF,1747,Piedra / agregado,Agregados,Material permanente,m³,Cimentación|Estructura|Contrapiso,1,Alta,Sí,,
FERRETERIA EPA S.A.,400090010000018818,2026-04-15,CEMENTO HOLCIM 50 KG,15.0,5619.22,84288.3,Comprobante_Electronico_3101354271_00400090010000018818.PDF,1748,Cemento gris 50 kg,Cemento y concretos,Material permanente,Saco 50 kg,Cimentación|Estructura|Mampostería|Contrapiso,1,Alta,Sí,50.0,112.3844
FERRETERIA EPA S.A.,400090010000018818,2026-04-15,VARILLA NACIONAL DEFORMADA 3 G40 6 M,100.0,1303.86,130385.99999999999,Comprobante_Electronico_3101354271_00400090010000018818.PDF,1749,Varilla #3,Acero refuerzo,Material permanente,Pieza #3 x 6 m,Cimentación|Estructura|Contrapiso,1,Alta,Sí,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,Union pvc sch40 3/,4.0,123.89,495.56,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1750,Accesorio PVC/CPVC,Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,Union pvc sch40 1/,4.0,68.14,272.56,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1751,Accesorio PVC/CPVC,Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,"Tapon h sch40 1/2""",10.0,63.72,637.2,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1752,Accesorio hidrosanitario (genérico),Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Media,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,"Cod sch40 90x1/2""",12.0,87.61,1051.32,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1753,Accesorio hidrosanitario (genérico),Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Media,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,"Te pvc sch40 1/2""",8.0,98.23,785.84,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1754,PVC presión SCH40 1/2 in x 6 m,Plomería potable,Material permanente,Unidad,Agua potable,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,"Cod sch40 90x3/4""",5.0,192.04,960.1999999999999,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1755,Accesorio hidrosanitario (genérico),Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Media,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,Cur cond tipo a 1/,24.0,409.73,9833.52,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1756,Conduit / accesorio,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,Cur cond tipo a 3/,8.0,503.54,4028.32,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1757,Conduit / accesorio,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,"Te cpvc 1/2""",8.0,307.96,2463.68,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1758,CPVC 1/2 in x 6 m,Plomería agua caliente,Material permanente,Unidad,Agua caliente,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,"Union cpvc 1/2""",8.0,202.65,1621.2,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1759,CPVC 1/2 in x 6 m,Plomería agua caliente,Material permanente,Unidad,Agua caliente,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,"Codo cpvc 90x1/2""",12.0,232.74,2792.88,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1760,CPVC 1/2 in x 6 m,Plomería agua caliente,Material permanente,Unidad,Agua caliente,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,Tub cond tipo a 3/,6.0,1376.11,8256.66,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1761,Conduit eléctrico,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,Tub cond tipo a 1/,18.0,887.61,15976.98,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1762,Conduit eléctrico,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,"Tubo sch40 3/4"" 6m",1.0,5253.1,5253.1,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1763,Tubería PVC / CPVC,Plomería,Material permanente,Pieza 6 m,Instalaciones hidrosanitarias,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,"Tubo cpvc 1/2"" 6m",5.0,4692.04,23460.2,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1764,CPVC 1/2 in x 6 m,Plomería agua caliente,Material permanente,Pieza 6 m,Agua caliente,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,Semid 23x72x3344 m,10.0,1278.76,12787.6,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1765,Semiduro madera,Madera,Consumible de obra,Pieza 3344 m,Formaleta|Carpintería,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,Semid 23x297x3360m,18.0,5411.5,97407.0,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1766,Semiduro madera,Madera,Consumible de obra,Pieza 3360 m,Formaleta|Carpintería,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000067166,2026-04-17,Cemento holcim 50,50.0,5619.47,280973.5,Comprobante_Electronico_3101354271_00400055010000067166.PDF,1767,Cemento gris 50 kg,Cemento y concretos,Material permanente,Saco 50 kg,Cimentación|Estructura|Mampostería|Contrapiso,1,Alta,Sí,50.0,112.3894
FERRETERIA EPA S.A.,400055010000067171,2026-04-17,Cuartilla rio pri,3.0,13884.07,41652.21,Comprobante_Electronico_3101354271_00400055010000067171.PDF,1768,Piedra / agregado,Agregados,Material permanente,m³,Cimentación|Estructura|Contrapiso,1,Alta,Sí,,
FERRETERIA EPA S.A.,400055010000067172,2026-04-17,Cuartilla rio pri,3.0,13884.07,41652.21,Comprobante_Electronico_3101354271_00400055010000067172.PDF,1769,Piedra / agregado,Agregados,Material permanente,m³,Cimentación|Estructura|Contrapiso,1,Alta,Sí,,
FERRETERIA EPA S.A.,400055010000067170,2026-04-17,Arena corriente ta,3.0,14270.8,42812.399999999994,Comprobante_Electronico_3101354271_00400055010000067170.PDF,1770,Arena,Agregados,Material permanente,m³,Cimentación|Estructura|Mampostería|Contrapiso,1,Alta,Sí,,
FERRETERIA EPA S.A.,400055010000067168,2026-04-17,Arena corriente ta,3.0,14270.8,42812.399999999994,Comprobante_Electronico_3101354271_00400055010000067168.PDF,1771,Arena,Agregados,Material permanente,m³,Cimentación|Estructura|Mampostería|Contrapiso,1,Alta,Sí,,
FERRETERIA EPA S.A.,300090010000015997,2026-04-20,MALLA ELECTROSOL C53 MM 22X6 M,5.0,17004.75,85023.75,Comprobante_Electronico_3101354271_00300090010000015997.PDF,1772,Malla electrosoldada,Acero refuerzo,Material permanente,Unidad,Contrapiso|Estructura,1,Alta,No,,
FERRETERIA EPA S.A.,400055010000067518,2026-04-22,Plata int doble w,2.0,1425.66,2851.32,Comprobante_Electronico_3101354271_00400055010000067518.PDF,1773,Accesorio eléctrico,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067518,2026-04-22,Plata int senc w,5.0,887.61,4438.05,Comprobante_Electronico_3101354271_00400055010000067518.PDF,1774,Accesorio eléctrico,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067518,2026-04-22,Plata int triple w,1.0,2184.07,2184.07,Comprobante_Electronico_3101354271_00400055010000067518.PDF,1775,Accesorio eléctrico,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067518,2026-04-22,Plata toma tr w,25.0,1296.46,32411.5,Comprobante_Electronico_3101354271_00400055010000067518.PDF,1776,Interruptor / toma / caja eléctrica,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067518,2026-04-22,Pino rust 23x300mm,6.0,6950.44,41702.64,Comprobante_Electronico_3101354271_00400055010000067518.PDF,1777,Madera pino,Madera,Material/consumible,Unidad,Formaleta|Carpintería,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000067518,2026-04-22,Sierra gypsum 6,1.0,1820.35,1820.35,Comprobante_Electronico_3101354271_00400055010000067518.PDF,1778,Herramienta / equipo,Herramientas y equipo,Herramienta/equipo,Unidad,No incorporado,5,Alta,No,,
FERRETERIA EPA S.A.,400055010000067605,2026-04-23,Deformada #3 g40 6,20.0,1328.32,26566.399999999998,Comprobante_Electronico_3101354271_00400055010000067605.PDF,1779,Varilla #3,Acero refuerzo,Material permanente,Pieza #3 x 6 m,Cimentación|Estructura|Contrapiso,1,Alta,Sí,,
FERRETERIA EPA S.A.,800052010000009767,2026-04-23,"Brocha 1-1/2"" basi",1.0,888.5,888.5,Comprobante_Electronico_3101354271_00800052010000009767.PDF,1780,Brocha / felpa pintura,Pintura,Herramienta/equipo,Unidad,Pintura,3,Alta,No,,
FERRETERIA EPA S.A.,800052010000009767,2026-04-23,Natural estandar 2,1.0,858.41,858.41,Comprobante_Electronico_3101354271_00800052010000009767.PDF,1781,Pintura / laca / tinte,Pintura,Material permanente,Unidad,Pintura,3,Alta,No,,
FERRETERIA EPA S.A.,200090010000010102,2026-04-23,BLOCK PC CLASE A 12X20X40 CM,360.0,347.8,125208.0,Comprobante_Electronico_3101354271_00200090010000010102.PDF,1782,Block concreto 12x20x40,Mampostería,Material permanente,Unidad 12x20x40 cm,Mampostería,1,Alta,Sí,,
FERRETERIA EPA S.A.,400055010000067819,2026-04-27,Raq mata mosq led,1.0,1765.49,1765.49,Comprobante_Electronico_3101354271_00400055010000067819.PDF,1783,Iluminación LED,Electricidad,Material permanente,Unidad,Iluminación,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000067819,2026-04-27,Deformada #3 g40 6,6.0,1328.32,7969.92,Comprobante_Electronico_3101354271_00400055010000067819.PDF,1784,Varilla #3,Acero refuerzo,Material permanente,Pieza #3 x 6 m,Cimentación|Estructura|Contrapiso,1,Alta,Sí,,
FERRETERIA EPA S.A.,400055010000067819,2026-04-27,"Brocha 1-1/2"" basi",1.0,888.5,888.5,Comprobante_Electronico_3101354271_00400055010000067819.PDF,1785,Brocha / felpa pintura,Pintura,Herramienta/equipo,Unidad,Pintura,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000067819,2026-04-27,Cargador portatil,1.0,6150.44,6150.44,Comprobante_Electronico_3101354271_00400055010000067819.PDF,1786,Cargador Portatil,Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
FERRETERIA EPA S.A.,400055010000067819,2026-04-27,Lija roja #220 9x1,1.0,281.42,281.42,Comprobante_Electronico_3101354271_00400055010000067819.PDF,1787,Lija,Pintura y acabados,Consumible de obra,Unidad,Acabados,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000067819,2026-04-27,Lija #320 9x11,1.0,281.42,281.42,Comprobante_Electronico_3101354271_00400055010000067819.PDF,1788,Lija,Pintura y acabados,Consumible de obra,Unidad,Acabados,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000067819,2026-04-27,Lija agua 280 3m,2.0,292.04,584.08,Comprobante_Electronico_3101354271_00400055010000067819.PDF,1789,Lija,Pintura y acabados,Consumible de obra,Unidad,Acabados,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000067819,2026-04-27,Lija agua 320 3m,1.0,283.19,283.19,Comprobante_Electronico_3101354271_00400055010000067819.PDF,1790,Lija,Pintura y acabados,Consumible de obra,Unidad,Acabados,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000067820,2026-04-27,Deformada #3 g40 6,25.0,1328.32,33208.0,Comprobante_Electronico_3101354271_00400055010000067820.PDF,1791,Varilla #3,Acero refuerzo,Material permanente,Pieza #3 x 6 m,Cimentación|Estructura|Contrapiso,1,Alta,Sí,,
FERRETERIA EPA S.A.,400055010000067820,2026-04-27,Block 12x20x40 pc-,100.0,347.79,34779.0,Comprobante_Electronico_3101354271_00400055010000067820.PDF,1792,Block concreto 12x20x40,Mampostería,Material permanente,Unidad 12x20x40 cm,Mampostería,1,Alta,Sí,,
FERRETERIA EPA S.A.,400055010000067930,2026-04-28,Arena corriente ta,3.0,14270.8,42812.399999999994,Comprobante_Electronico_3101354271_00400055010000067930.PDF,1793,Arena,Agregados,Material permanente,m³,Cimentación|Estructura|Mampostería|Contrapiso,1,Alta,Sí,,
FERRETERIA EPA S.A.,400055010000067929,2026-04-28,Cemento holcim 50,20.0,5862.83,117256.6,Comprobante_Electronico_3101354271_00400055010000067929.PDF,1794,Cemento gris 50 kg,Cemento y concretos,Material permanente,Saco 50 kg,Cimentación|Estructura|Mampostería|Contrapiso,1,Alta,Sí,50.0,117.2566
FERRETERIA EPA S.A.,400055010000067929,2026-04-28,Block 12x20x40 pc-,100.0,347.79,34779.0,Comprobante_Electronico_3101354271_00400055010000067929.PDF,1795,Block concreto 12x20x40,Mampostería,Material permanente,Unidad 12x20x40 cm,Mampostería,1,Alta,Sí,,
FERRETERIA EPA S.A.,400055010000067931,2026-04-28,Arena corriente ta,3.0,14270.8,42812.399999999994,Comprobante_Electronico_3101354271_00400055010000067931.PDF,1796,Arena,Agregados,Material permanente,m³,Cimentación|Estructura|Mampostería|Contrapiso,1,Alta,Sí,,
FERRETERIA EPA S.A.,400090010000019737,2026-04-29,ONDULADA POLICARBONATO TRANSPA 81X366 CM Otro,2.0,6809.73,13619.46,Comprobante_Electronico_3101354271_00400090010000019737.PDF,1797,Lámina policarbonato,Cubierta y cerramientos,Material permanente,Unidad,Cubierta|Cerramientos,3,Alta,No,,
FERRETERIA EPA S.A.,400090010000019834,2026-04-30,BLOCK ZACATE PLUS 40X40X8 CM,6.0,1459.0,8754.0,Comprobante_Electronico_3101354271_00400090010000019834.PDF,1798,Block zacate 40x40x8,Exteriores,Material permanente,Unidad 40x40x8 cm,Exteriores,4,Alta,No,,
FERRETERIA EPA S.A.,800047010000015457,2026-04-30,"Brocha 1/2"" basic",1.0,581.42,581.42,Comprobante_Electronico_3101354271_00800047010000015457.PDF,1799,Brocha / felpa pintura,Pintura,Herramienta/equipo,Unidad,Pintura,3,Alta,No,,
FERRETERIA EPA S.A.,400090010000019992,2026-05-04,CEMENTO HOLCIM 50 KG,15.0,5863.0,87945.0,Comprobante_Electronico_3101354271_00400090010000019992.PDF,1800,Cemento gris 50 kg,Cemento y concretos,Material permanente,Saco 50 kg,Cimentación|Estructura|Mampostería|Contrapiso,1,Alta,Sí,50.0,117.26
FERRETERIA EPA S.A.,400090010000019991,2026-05-04,ARENA CORRIENTE DE TAJO M3,3.0,14270.52,42811.56,Comprobante_Electronico_3101354271_00400090010000019991.PDF,1801,Arena,Agregados,Material permanente,m³,Cimentación|Estructura|Mampostería|Contrapiso,1,Alta,Sí,,
FERRETERIA EPA S.A.,400090010000020013,2026-05-05,BLOCK PC CLASE A 12X20X40 CM,60.0,375.61,22536.600000000002,Comprobante_Electronico_3101354271_00400090010000020013.PDF,1802,Block concreto 12x20x40,Mampostería,Material permanente,Unidad 12x20x40 cm,Mampostería,1,Alta,Sí,,
FERRETERIA EPA S.A.,400055010000068360,2026-05-05,Botaguas al #28 23,4.0,1235.4,4941.6,Comprobante_Electronico_3101354271_00400055010000068360.PDF,1803,Lámina techo ondulada #28,Cubierta y techo,Material permanente,Unidad,Cubierta,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000068360,2026-05-05,Duretan blanco 300,2.0,4902.65,9805.3,Comprobante_Electronico_3101354271_00400055010000068360.PDF,1804,Duretan / sellador juntas,Selladores,Consumible de obra,Unidad,Acabados,4,Alta,No,,
